File,Features,Value
Oz Pretty Beach circada i.wav,"[ 3.16069840e-04  2.11004968e-04  1.64724595e-04  4.28434134e+00
  3.83394480e+00 -1.33290512e+02 -2.31659355e+01 -2.31842747e+01
 -2.31131649e+01  4.55489826e-05  3.39210237e-05  6.18038321e-05
  5.97078069e-05  5.49218094e-05  3.82165199e-05 -2.98717480e+01
  2.32117832e-01  1.89845726e-01  1.31065741e-01  3.20237577e-01]",[0.4803781]
r_0mechanical80158_193132-hq.wav,"[ 2.49187899e-04  2.93146441e-04  1.98539841e-04  8.29782486e+00
  4.00223303e+00 -9.47897186e+01 -1.75898190e+01 -1.77112846e+01
 -1.76231480e+01  1.73913668e-05  6.90349189e-05  4.21295372e-05
  9.39809433e-06  5.10358805e-05  3.41955893e-05 -2.72606343e-01
  1.71720517e+00  1.69004953e+00  1.73555171e+00  1.56312597e+00]",[0.42818469]
r_0nature17535_17129-hq.wav,"[ 9.73717659e-04  7.40334683e-04  2.49605684e-04  1.06788931e+01
  5.84440088e+00 -8.67107239e+01 -4.22286224e+01 -4.23843765e+01
 -4.22220192e+01  3.10750911e-04  7.79499387e-05  1.50694395e-04
  2.50152778e-04  1.26971703e-04  6.97221622e-05  9.64906597e+00
  1.18697381e+00  1.11078954e+00  1.10565281e+00  7.82282174e-01]",[0.65186224]
Penticton walking.wav,"[ 3.48336383e-04  1.22509722e-03  1.00457692e-03  2.69390659e+01
  2.31945572e+01 -9.31512604e+01 -3.28523941e+01 -3.44745216e+01
 -3.30738297e+01  2.43898277e-04  2.11900959e-04  7.14223497e-05
  2.56005384e-04  2.66817660e-04  1.67532868e-04 -5.98097372e+00
  6.53466821e-01  6.34419024e-01  5.28017044e-01  5.65602422e-01]",[0.52921409]
r_0nature61620_222582-hq.wav,"[ 3.48336383e-04  1.22509722e-03  1.00457692e-03  2.69390659e+01
  2.31945572e+01 -9.31512604e+01 -3.28523941e+01 -3.44745216e+01
 -3.30738297e+01  2.43898277e-04  2.11900959e-04  7.14223497e-05
  2.56005384e-04  2.66817660e-04  1.67532868e-04 -5.98097372e+00
  6.53466821e-01  6.34419024e-01  5.28017044e-01  5.65602422e-01]",[0.52921409]
r_0mechanical120385_288-hq.wav,"[ 3.33192409e-04  2.83621019e-04  3.01576132e-04  4.48197985e+00
  5.51261091e+00 -7.67819824e+01 -2.57429180e+01 -2.59506378e+01
 -2.60255356e+01  6.68090433e-05  3.22326377e-05  5.93792574e-05
  9.31944523e-05  6.23250598e-05  2.91550496e-05  2.65037098e+01
  1.63892555e+00  1.55414748e+00  1.55107737e+00  1.18150973e+00]",[0.57922246]
r_0mechanical170240_3147897-hq.wav,"[ 9.90843182e-05  2.88374664e-04  4.50733351e-04  6.42969322e+00
  1.07395363e+01 -1.35938156e+02 -2.65694332e+01 -2.80453110e+01
 -2.62180557e+01  7.86125529e-05  5.20295471e-05  1.85401968e-05
  6.43507883e-05  6.67258646e-05  6.33157615e-05 -3.46191254e+01
  1.84538698e+00  1.78265917e+00  1.85537589e+00  1.71212482e+00]",[0.50150213]
r_0quiet318937_1648170-hq.wav,"[ 2.33656232e-04  1.47418526e-04  1.59898482e-04  3.12557459e+00
  3.72403097e+00 -7.11507568e+01 -3.55813522e+01 -3.57481651e+01
 -3.59209938e+01  3.83814076e-05  2.65045710e-05  4.32575907e-05
  4.23703095e-05  3.65259766e-05  3.96842443e-05  2.38614082e+01
  1.58875239e+00  1.54102516e+00  1.63046300e+00  1.27188385e+00]",[0.63372252]
Crickets and chains.wav,"[ 1.20065801e-04  2.65537645e-04  2.95916252e-04  6.55010653e+00
  6.59207630e+00 -8.17230682e+01 -3.50520096e+01 -4.50216026e+01
 -3.97473450e+01  6.73694230e-05  5.40768997e-05  2.30331480e-05
  5.18306442e-05  5.87851282e-05  6.14420351e-05  1.96266842e+01
  4.68960404e-01  6.10614359e-01  1.11480129e+00  1.66927016e+00]",[0.65658487]
r_0nature147685_1779874-hq.wav,"[ 3.23530628e-07  7.60944658e-07  8.76070771e-07  2.23661140e-02
  1.88407470e-02 -2.19803726e+02 -2.36532383e+01 -2.93922844e+01
 -2.61543884e+01  8.87783429e-08  1.95286560e-07  6.64459421e-08
  8.50303721e-08  1.87131761e-07  2.36588463e-07 -1.08669746e+02
  1.61095858e+00  1.81337798e+00  2.25528193e+00  1.90219092e+00]",[0.63648773]
r_0society155049_2558789-hq.wav,"[ 3.11796623e-03  3.37761012e-03  2.27579940e-03  5.49734917e+01
  3.86269913e+01 -8.44874802e+01 -3.58204956e+01 -3.59252396e+01
 -3.60831223e+01  8.19727196e-04  3.93495313e-04  5.73561643e-04
  1.09560345e-03  7.27275794e-04  2.84458569e-04  9.76115417e+00
  1.73257995e+00  1.64594078e+00  1.60820365e+00  1.33472049e+00]",[0.49629242]
r_0mechanical17612_17129-hq.wav,"[ 3.72503680e-04  3.01522639e-04  1.71240725e-04  7.17185068e+00
  3.52616787e+00 -8.22094421e+01 -2.21458378e+01 -2.23448753e+01
 -2.18944721e+01  4.78893053e-05  5.57852763e-05  9.13639160e-05
  6.27711051e-05  8.95793200e-05  4.60602096e-05  1.26044731e+01
  1.74366736e+00  1.65029943e+00  1.56355858e+00  1.18715560e+00]",[0.51084656]
HoneyDrone.wav,"[ 2.82747496e-04  4.17980016e-04  3.25388217e-04  5.33069324e+00
  6.36993551e+00  3.30643940e+00 -1.95135632e+01 -1.98054790e+01
 -1.95763512e+01  1.58030089e-04  4.76490386e-05  1.83300617e-05
  1.40544944e-04  2.55942996e-05  1.17598065e-04  8.98112717e+01
  4.56506640e-01  3.11350703e-01  2.22846776e-01  1.87218711e-01]",[0.78217946]
r_0society166816_1292622-hq.wav,"[ 4.36783396e-03  1.35680242e-02  4.24029399e-03  3.93124512e+02
  9.63390656e+01 -1.21172440e+02 -1.92472095e+01 -2.02940750e+01
 -1.96557827e+01  7.21941760e-04  3.31399427e-03  6.80358033e-04
  8.74901016e-04  2.32534995e-03  1.70970079e-03 -2.37639256e+01
  1.83081532e+00  1.74571764e+00  1.50425065e+00  1.18069518e+00]",[0.13023835]
Monster Trucks Kelowna 2020 ii.wav,"[ 1.38897623e-03  1.12809101e-03  9.17890808e-04  2.25189629e+01
  1.96240540e+01 -9.16886597e+01 -3.15065136e+01 -3.19154434e+01
 -3.15267582e+01  2.63484049e-04  1.82507676e-04  2.52270984e-04
  3.29124305e-04  2.46955431e-04  1.77698195e-04  2.76470928e+01
  5.30980766e-01  5.76829433e-01  5.01691759e-01  5.79557121e-01]",[0.57447844]
r_0society161975_2580450-hq.wav,"[ 5.49067918e-04  3.70173948e-04  3.98832635e-04  8.28195763e+00
  9.88871479e+00 -7.43756485e+01 -4.11525955e+01 -4.13084335e+01
 -4.13129616e+01  1.11601061e-04  6.92197937e-05  1.01639343e-04
  1.04712686e-04  8.96651327e-05  8.79148356e-05  2.67813816e+01
  1.17527199e+00  1.11741281e+00  1.14433122e+00  8.94898236e-01]",[0.65297005]
r_0mechanical112812_1535323-hq.wav,"[ 2.66400212e-03  8.31818907e-04  1.02445274e-03  1.62044926e+01
  2.06803532e+01 -1.37218033e+02 -2.38828678e+01 -2.39103813e+01
 -2.39548302e+01  2.00607043e-04  1.15864736e-04  7.52442924e-04
  2.47269287e-04  2.67411291e-04  9.67876695e-05 -1.25516119e+01
  1.84294319e+00  1.73974478e+00  1.63738871e+00  1.31950271e+00]",[0.42202451]
r_0society60574_719027-hq.wav,"[ 1.23629114e-03  1.21573289e-03  8.05059681e-04  2.08774185e+01
  1.75796032e+01 -7.11380920e+01 -3.95183868e+01 -3.99794159e+01
 -3.98494377e+01  3.13215947e-04  1.66818514e-04  2.24410789e-04
  4.09417727e-04  2.63132999e-04  2.13702195e-04  2.44398518e+01
  1.15027642e+00  1.10304379e+00  1.06671524e+00  7.51077056e-01]",[0.61424315]
r_0quiet255735_1648170-hq.wav,"[ 1.74129091e-03  1.03080098e-03  2.17423146e-03  2.86670265e+01
  5.15735779e+01 -8.63427963e+01 -4.63016205e+01 -4.66079254e+01
 -4.67736740e+01  1.99851012e-04  2.65732408e-04  3.57808662e-04
  2.45980860e-04  2.92921177e-04  4.65367950e-04 -8.12619114e+00
  1.15810966e+00  1.02240241e+00  8.73228192e-01  4.48784083e-01]",[0.60203673]
r_0mechanical114288_1163762-hq.wav,"[ 2.02008407e-03  1.65041222e-03  7.69627572e-04  2.41244869e+01
  1.84022141e+01 -9.25881195e+01 -2.49076557e+01 -2.50481014e+01
 -2.47836838e+01  3.32788099e-04  1.80146861e-04  3.21273576e-04
  6.12413045e-04  3.18103965e-04  1.73653141e-04  1.13631287e+01
  1.80459511e+00  1.71713710e+00  1.65816009e+00  1.30065179e+00]",[0.47027404]
r_0society169186_1531809-hq.wav,"[ 5.28427481e-04  3.22880689e-04  4.22615354e-04  7.75655365e+00
  1.03880444e+01 -1.00151047e+02 -4.51947403e+01 -4.54611168e+01
 -4.54486656e+01  5.94575722e-05  6.60739461e-05  1.08057706e-04
  7.92316278e-05  8.85960690e-05  1.03708247e-04 -9.42981815e+00
  1.13235879e+00  1.07554388e+00  9.71598864e-01  6.36990964e-01]",[0.69036645]
r_0society135811_18799-hq.wav,"[ 2.02368203e-04  7.16255745e-04  3.33081465e-04  2.22895947e+01
  7.01669788e+00 -5.50820847e+01 -3.29008865e+01 -3.70208893e+01
 -3.49388428e+01  5.36274565e-05  1.94122447e-04  4.75518900e-05
  4.81865063e-05  1.33006703e-04  1.27772015e-04  3.74753799e+01
  1.65454543e+00  1.59370911e+00  1.54043555e+00  1.27851987e+00]",[0.59655953]
r_0society33544_223338-hq.wav,"[ 9.31006973e-04  1.22006657e-03  2.29236507e-03  3.50377960e+01
  5.76965599e+01 -1.34018127e+02 -3.27747688e+01 -3.28888626e+01
 -3.31412277e+01  1.34688657e-04  3.21600324e-04  1.71250009e-04
  2.15003427e-04  2.54896790e-04  4.82097967e-04 -1.89692192e+01
  1.71136510e+00  1.70095563e+00  1.66896141e+00  1.28955591e+00]",[0.43762824]
r_0human162024_43-hq.wav,"[ 2.89455708e-03  3.73154669e-03  7.87799829e-04  2.77939835e+01
  2.34625149e+01 -6.81916656e+01 -2.54307117e+01 -2.89771595e+01
 -2.65932217e+01  8.46708426e-04  1.57130722e-04  1.57485250e-04
  1.52811129e-03  2.14574640e-04  1.36544943e-04  3.93645363e+01
  1.57695436e+00  1.49199462e+00  1.46950054e+00  1.18616199e+00]",[0.55747748]
r_0quiet37216_43834-hq.wav,"[ 1.40804937e-03  9.73248680e-04  1.08205643e-03  2.00601006e+01
  2.60138245e+01 -7.63870544e+01 -4.58336029e+01 -4.60422401e+01
 -4.54283562e+01  2.13162624e-04  1.57971313e-04  2.79629428e-04
  2.62380403e-04  2.49058387e-04  1.98667985e-04  1.29074202e+01
  1.04110384e+00  9.81056929e-01  9.74684417e-01  6.21457279e-01]",[0.63385918]
r_0society78434_453534-hq.wav,"[ 9.37664788e-03  1.37675265e-02  4.94428072e-03  3.77347412e+02
  8.57696609e+01 -1.08639801e+02 -4.57382126e+01 -4.62166634e+01
 -4.54175148e+01  8.81148735e-04  3.02239484e-03  2.12920248e-03
  1.32963201e-03  3.73034319e-03  2.04532454e-03 -4.55942345e+00
  9.81918812e-01  9.28995490e-01  8.93162429e-01  6.47797704e-01]",[0.21979257]
r_0quiet221677_1648170-hq.wav,"[ 2.07310822e-03  1.37867720e-03  1.06872758e-03  3.00252361e+01
  2.38963528e+01 -5.70745850e+01 -3.98058052e+01 -4.00040436e+01
 -4.00303001e+01  3.26068257e-04  2.38404871e-04  4.06456558e-04
  3.49240785e-04  3.58008314e-04  2.70774472e-04  2.14720230e+01
  1.23354876e+00  1.00908852e+00  8.21186244e-01  4.83601838e-01]",[0.58227244]
r_0nature69648_634166-hq.wav,"[ 1.33823198e-06  1.19716981e-06  1.36721633e-06  2.42633391e-02
  3.09657715e-02 -1.33594498e+02 -3.10566406e+01 -4.63111916e+01
 -3.43362808e+01  3.70591778e-07  2.03472979e-07  2.40053652e-07
  3.46943409e-07  2.41137087e-07  2.67092219e-07 -3.41789818e+01
  1.49594390e+00  1.45304012e+00  1.60475647e+00  1.12996459e+00]",[0.68485365]
r_0society22726_117199-hq.wav,"[ 2.06949509e-04  2.94711790e-04  2.59695516e-04  7.57660913e+00
  6.39823961e+00 -7.24812622e+01 -4.60633583e+01 -4.65777206e+01
 -4.63796654e+01  1.67429884e-04  5.76390630e-05  3.97694494e-05
  5.88831790e-05  7.57252419e-05  5.05797980e-05  2.12259274e+01
  1.10723591e+00  1.04335582e+00  1.12424970e+00  7.01615155e-01]",[0.65813702]
r_0mechanical170404_1531809-hq.wav,"[ 2.97831860e-03  2.00916850e-03  1.51558372e-03  3.80356407e+01
  3.66194115e+01 -1.11368584e+02 -4.16480179e+01 -4.16835518e+01
 -4.15848274e+01  4.93856613e-04  2.90200871e-04  5.66321716e-04
  5.98065963e-04  5.05305186e-04  3.02561937e-04 -1.13737926e+01
  1.18665946e+00  1.12641203e+00  1.04014564e+00  6.65371656e-01]",[0.57751559]
r_0quiet169974_1648170-hq.wav,"[ 2.06099958e-05  4.57485876e-05  2.60732068e-05  1.24553740e+00
  8.00044477e-01 -9.20958633e+01 -2.68311272e+01 -4.41407928e+01
 -3.09323196e+01  3.00680904e-06  9.05161232e-06  7.00462579e-06
  2.41841099e-06  1.56724036e-05  2.34258528e-06 -2.07983780e+00
  1.56675172e+00  1.55535364e+00  1.85013437e+00  1.06227624e+00]",[0.6205865]
r_0quiet219466_1986349-hq.wav,"[ 5.68804855e-04  1.16159557e-03  1.41472812e-03  2.66880627e+01
  3.07897778e+01 -1.06668892e+02 -5.11392822e+01 -5.54896812e+01
 -5.45421219e+01  2.15834283e-04  2.07069825e-04  1.22153535e-04
  2.21807059e-04  2.99290608e-04  1.72475440e-04 -2.89705105e+01
  1.27884173e+00  1.22615027e+00  1.18659222e+00  6.65882170e-01]",[0.69294883]
r_1human178333_2042115-hq.wav,"[ 6.84702944e-04  1.49383757e-03  1.91095960e-03  3.62391014e+01
  4.21864815e+01 -3.98430023e+01 -5.81793594e+01 -5.85239677e+01
 -5.86455688e+01  4.27478924e-04  3.17972852e-04  1.25942461e-04
  3.48210568e-04  2.88928015e-04  4.41677839e-04  4.51730232e+01
  1.07864499e+00  9.85842526e-01  9.44095492e-01  7.14641452e-01]",[0.612392]
r_1human164373_2558789-hq.wav,"[ 4.45092068e-04  1.37615483e-03  1.99844944e-03  2.34919186e+01
  3.35416641e+01 -1.27628555e+02 -2.18766670e+01 -2.39184113e+01
 -2.24294987e+01  3.12761025e-04  1.90638122e-04  5.72822864e-05
  4.91533719e-04  2.02627649e-04  1.86363934e-04 -1.53842955e+01
  1.80195045e+00  1.70797503e+00  1.84419966e+00  1.42391407e+00]",[0.35848159]
r_0human179928_3223507-hq.wav,"[ 1.20547038e-05  2.89025738e-05  3.07272931e-05  8.67542207e-01
  8.96794736e-01 -6.60294647e+01 -3.54348526e+01 -3.62881775e+01
 -3.47225723e+01  5.40559404e-06  7.99533609e-06  1.21518133e-06
  1.15916566e-06  2.92672598e-06  7.24499660e-06  3.16203423e+01
  1.38057792e+00  1.32289612e+00  1.35941780e+00  1.07195902e+00]",[0.64398901]
r_0nature62281_29541-hq.wav,"[ 2.10353770e-04  1.76597314e-04  1.45900776e-04  3.75163865e+00
  2.46696162e+00 -6.56004028e+01 -5.20473404e+01 -5.23528442e+01
 -5.23062172e+01  3.56083001e-05  2.87524508e-05  4.55557965e-05
  4.65657249e-05  4.80364688e-05  2.48769375e-05  1.70114079e+01
  1.01902223e+00  9.60642874e-01  1.02721334e+00  6.29086554e-01]",[0.651596]
r_1human249742_4575051-hq.wav,"[ 6.93013408e-06  1.79298640e-05  2.39156907e-05  3.94261777e-01
  5.28545022e-01 -1.12684906e+02 -2.87094078e+01 -3.56023064e+01
 -2.94269943e+01  3.32565514e-06  3.10241580e-06  1.44821036e-06
  3.89690285e-06  4.16498006e-06  2.66541633e-06 -3.59266424e+00
  1.77525008e+00  1.86256242e+00  2.02251792e+00  1.75999129e+00]",[0.60793197]
r_0nature19771_37876-hq.wav,"[ 4.76586174e-05  5.31857404e-05  2.52695954e-05  1.07153916e+00
  6.20943904e-01 -1.17968544e+02 -3.82845345e+01 -4.32170753e+01
 -3.82652779e+01  1.08924660e-05  7.82615189e-06  1.03030588e-05
  1.35543523e-05  1.66814370e-05  5.83810970e-06 -1.14246264e+01
  1.58884883e+00  1.50691974e+00  1.73670709e+00  1.24698055e+00]",[0.69640122]
r_0society169230_1648170-hq.wav,"[ 2.79474538e-04  2.97113555e-04  1.09451663e-04  5.25443888e+00
  2.46014071e+00 -2.69802971e+01 -3.34870071e+01 -3.73153687e+01
 -3.51743431e+01  7.12710607e-05  3.84110790e-05  5.26329277e-05
  9.01231324e-05  6.53054449e-05  2.58883283e-05  5.83621674e+01
  1.54610765e+00  1.43095422e+00  1.44440854e+00  1.20735884e+00]",[0.66868362]
r_0human129783_1188483-hq.wav,"[ 5.28225442e-04  2.77909823e-03  2.39085359e-03  4.70937691e+01
  5.43497658e+01 -7.02739792e+01 -3.62803383e+01 -3.82346458e+01
 -3.73699303e+01  1.39886455e-03  3.68988927e-04  8.07215401e-05
  8.52508936e-04  3.64739244e-04  4.91760671e-04  2.75167446e+01
  1.74083722e+00  1.76689935e+00  1.81225121e+00  1.50431836e+00]",[0.55479255]
r_0society177543_612689-hq.wav,"[ 8.75030237e-04  8.17792083e-04  8.76985025e-04  1.83692799e+01
  2.03413887e+01 -1.21077141e+02 -2.63669434e+01 -2.65502739e+01
 -2.61567745e+01  2.16989269e-04  1.41458382e-04  1.75147376e-04
  1.92614927e-04  2.32310122e-04  1.63563673e-04 -2.79554749e+00
  1.82869995e+00  1.76809490e+00  1.78179717e+00  1.50036573e+00]",[0.46854237]
r_0society184882_1143716-hq.wav,"[ 7.17984803e-04  6.78557612e-04  5.41021058e-04  1.37894859e+01
  1.15587425e+01 -5.04320755e+01 -1.95131931e+01 -1.95738468e+01
 -1.93955555e+01  1.51133674e-04  1.17439660e-04  1.21253361e-04
  1.95034678e-04  1.46302264e-04  1.88021164e-04  3.92046814e+01
  1.71465540e+00  1.63860977e+00  1.57558453e+00  1.33563757e+00]",[0.5584839]
OzTrain next train.wav,"[ 2.84751557e-04  3.50681017e-04  7.12428999e-04  7.10434389e+00
  8.19985867e+00 -1.14335648e+02 -1.98621025e+01 -2.08755531e+01
 -2.03186512e+01  8.80131338e-05  5.28050441e-05  5.36796942e-05
  9.98509277e-05  8.19174384e-05  4.68156904e-05  1.54435387e+01
  4.63010013e-01  4.22758847e-01  5.66370130e-01  7.65829086e-01]",[0.47939744]
r_0quiet57028_4948-hq.wav,"[ 5.89383271e-05  4.68838516e-05  1.10313173e-04  8.45891416e-01
  1.95158029e+00 -5.97382164e+01 -4.45035019e+01 -4.47235909e+01
 -4.46450310e+01  1.77375478e-05  6.76823583e-06  1.00844454e-05
  1.35687887e-05  9.13135773e-06  9.67258165e-06  4.87206688e+01
  1.05416739e+00  9.47940588e-01  1.04884470e+00  7.96157718e-01]",[0.67653601]
r_0society95843_1059930-hq.wav,"[ 2.89068208e-04  2.64950824e-04  2.08181518e-04  4.20441103e+00
  4.62095737e+00 -8.70707016e+01 -2.36318855e+01 -2.62615223e+01
 -2.53209686e+01  7.68768441e-05  3.36141857e-05  4.31252956e-05
  8.43132802e-05  4.45444093e-05  3.91552276e-05  8.87919044e+00
  1.71319520e+00  1.60708880e+00  1.49534798e+00  1.12980437e+00]",[0.54237766]
r_0mechanical256874_1648170-hq.wav,"[ 3.21823684e-03  2.05286616e-03  2.48424173e-03  4.63466721e+01
  5.53159180e+01 -8.33451004e+01 -4.82019348e+01 -4.82415657e+01
 -4.81767082e+01  4.29022039e-04  3.85764433e-04  6.17523328e-04
  5.20376838e-04  5.47738047e-04  5.24564181e-04 -4.04399109e+00
  1.12835193e+00  9.88260984e-01  8.62570226e-01  4.81227309e-01]",[0.57999363]
r_0human148009_2577970-hq.wav,"[ 3.50910774e-03  7.63109606e-03  2.90797255e-03  1.62927551e+02
  7.69055481e+01 -1.96691483e+02 -1.39345036e+01 -1.91808796e+01
 -1.46602592e+01  1.11765414e-03  1.16229465e-03  8.55778286e-04
  1.91103097e-03  2.52704672e-03  7.55631831e-04 -7.16948318e+01
  1.71112216e+00  1.82610381e+00  2.01351786e+00  1.55626893e+00]",[0.07922234]
r_0society56918_321967-hq.wav,"[ 7.40363263e-04  5.11635561e-04  4.71033272e-04  9.73577309e+00
  1.05260906e+01 -9.56035004e+01 -2.46471825e+01 -2.47181339e+01
 -2.45758705e+01  1.41108932e-04  7.57765156e-05  1.43752113e-04
  1.49184096e-04  1.29930922e-04  9.43659907e-05  1.61071262e+01
  1.76325858e+00  1.68180013e+00  1.61519241e+00  1.25535119e+00]",[0.52416943]
r_0quiet320862_2462-hq.wav,"[ 6.69699948e-05  1.02513048e-04  1.33648573e-04  2.38757396e+00
  3.33427143e+00 -7.33285294e+01 -4.41355019e+01 -4.43250046e+01
 -4.40486336e+01  1.94624427e-05  1.85217559e-05  1.50693004e-05
  2.15237233e-05  3.08727940e-05  2.23028783e-05  2.37002773e+01
  1.04285955e+00  1.02138627e+00  1.22091222e+00  1.14760745e+00]",[0.66668039]
r_0society130096_2268897-hq.wav,"[ 7.59854855e-04  6.42610481e-04  1.53739494e-03  1.49495611e+01
  2.94566269e+01 -8.15492859e+01 -2.99264183e+01 -3.02113380e+01
 -3.03116188e+01  1.50055785e-04  1.25156512e-04  1.39753553e-04
  1.45119251e-04  1.51221422e-04  1.72190033e-04  4.54027939e+00
  1.75496113e+00  1.69725180e+00  1.57879674e+00  1.28936803e+00]",[0.53579365]
r_0human113598_1015240-hq.wav,"[ 4.98754205e-03  4.99626063e-03  6.43424410e-03  1.04320259e+02
  1.78638443e+02 -2.09991043e+02 -2.09353809e+01 -2.10943565e+01
 -2.11717262e+01  7.88858626e-04  8.41221248e-04  9.48234752e-04
  1.61068083e-03  1.07024948e-03  7.25977647e-04 -6.98230667e+01
  1.82163274e+00  1.62085211e+00  1.65754235e+00  1.19648314e+00]",[0.14015017]
r_0society22587_36188-hq.wav,"[ 6.34990074e-03  9.60742775e-03  5.05521242e-03  2.06262497e+02
  1.43374619e+02 -2.18216324e+02 -1.55592365e+01 -1.55963268e+01
 -1.55662174e+01  1.74158160e-03  1.55661267e-03  1.08718779e-03
  2.10155267e-03  2.34501157e-03  6.55030133e-04 -9.63675308e+01
  1.87128365e+00  1.80734468e+00  1.71214890e+00  1.24317169e+00]",[0.10020164]
r_0society35545_7037-hq.wav,"[ 1.35149865e-03  1.90289272e-03  2.70935963e-03  4.92532387e+01
  6.55772324e+01 -1.14942764e+02 -4.20584259e+01 -4.25056763e+01
 -4.19808807e+01  3.64076521e-04  4.28111671e-04  2.95133097e-04
  4.11632704e-04  5.18941786e-04  5.89862873e-04 -1.12619791e+01
  1.25717247e+00  1.14955521e+00  1.09908140e+00  8.86293173e-01]",[0.52801133]
walking.wav,"[ 4.82380710e-04  2.31352565e-03  2.66356394e-03  6.71239014e+01
  6.29101715e+01 -1.01062683e+02 -3.62430115e+01 -3.74922447e+01
 -3.62178116e+01  2.00562747e-04  5.76035935e-04  1.05213323e-04
  1.82396790e-04  5.44565788e-04  5.48665703e-04  1.41047935e+01
  6.27495646e-01  7.67436385e-01  7.57546484e-01  8.69296610e-01]",[0.47670696]
r_0quiet213708_1648170-hq.wav,"[ 2.69721402e-03  1.81858789e-03  2.04999745e-03  4.01557655e+01
  4.66063004e+01 -7.03433762e+01 -3.44574280e+01 -3.44967651e+01
 -3.44124832e+01  3.64820153e-04  3.34125129e-04  5.26864023e-04
  4.88311751e-04  4.79391922e-04  4.52396984e-04  3.25138016e+01
  1.68718994e+00  1.56991088e+00  1.52330101e+00  1.24728131e+00]",[0.56355303]
Penticton Night walking.wav,"[ 3.10520292e-04  2.56068888e-04  2.56795873e-04  5.80659389e+00
  5.91363382e+00 -7.60173264e+01 -2.11205330e+01 -2.40622025e+01
 -2.35304794e+01  5.21806469e-05  4.81316929e-05  6.14563978e-05
  6.27667469e-05  6.29824426e-05  6.13674347e-05  1.75522099e+01
  8.94319713e-01  7.55285144e-01  7.95526803e-01  7.15099990e-01]",[0.54075172]
r_0human118096_29541-hq.wav,"[ 5.00714825e-03  6.46433746e-03  1.46579847e-03  8.99726639e+01
  3.66019478e+01 -1.21111237e+02 -3.44061775e+01 -3.46533394e+01
 -3.41292953e+01  1.17485644e-03  6.02390966e-04  8.47839401e-04
  2.40799924e-03  1.46421918e-03  3.72476759e-04 -1.02541094e+01
  1.73108137e+00  1.64224792e+00  1.51546693e+00  1.11078620e+00]",[0.41670252]
r_0society92656_780633-hq.wav,"[ 6.40995742e-04  9.25911474e-04  5.92099212e-04  1.43542271e+01
  1.29673014e+01 -1.30146271e+02 -3.86042786e+01 -3.90021057e+01
 -3.86616058e+01  3.25490895e-04  1.04788021e-04  9.53199560e-05
  2.81154673e-04  1.41291253e-04  8.74377874e-05 -2.42535229e+01
  1.76082885e+00  1.70827329e+00  1.69318628e+00  1.25148690e+00]",[0.64066417]
r_0society36155_444-hq.wav,"[ 1.45424064e-03  1.68249954e-03  8.15424696e-03  1.33076843e+02
  1.42004593e+02 -1.12934845e+02 -3.70513344e+01 -3.79612465e+01
 -3.66226730e+01  2.91577075e-04  1.48229871e-03  3.47057976e-05
  1.14163748e-04  4.08733795e-05  2.92633753e-03 -1.12259798e+01
  1.58865166e+00  1.54909849e+00  1.46783435e+00  1.15687644e+00]",[0.29900172]
Oz Mall ambiance.wav,"[ 2.20445520e-03  1.72218331e-03  2.55139288e-03  4.09838600e+01
  4.85345154e+01 -1.17348328e+02 -2.56467705e+01 -2.58124084e+01
 -2.58091125e+01  6.12580567e-04  3.63199972e-04  3.35598626e-04
  4.37956245e-04  3.20938852e-04  5.52820682e-04  3.15502644e-01
  2.69821435e-01  2.25422353e-01  2.03283131e-01  2.99447626e-01]",[0.38038169]
water ii.wav,"[ 3.91776627e-03  3.14639858e-03  2.35488382e-03  8.13260345e+01
  5.49124756e+01 -1.42375717e+02 -2.06289692e+01 -2.06316662e+01
 -2.37302055e+01  4.07250744e-04  6.69276284e-04  7.30309112e-04
  6.12136908e-04  8.27754207e-04  5.74961305e-04 -1.66945095e+01
  3.94273460e-01  3.71106952e-01  3.43114197e-01  3.52164745e-01]",[0.19974427]
r_0human166175_1773681-hq.wav,"[ 1.14131637e-03  1.40562747e-03  1.53160887e-03  2.22459526e+01
  3.98564873e+01 -1.53846573e+02 -3.16770611e+01 -3.20650177e+01
 -3.23721809e+01  3.98166245e-04  1.69360850e-04  1.95449305e-04
  4.11884015e-04  2.44105904e-04  1.97266636e-04 -2.42573414e+01
  1.79340565e+00  1.65369070e+00  1.63072288e+00  1.31984401e+00]",[0.47949887]
r_0nature59229_446095-hq.wav,"[ 1.97119196e-03  1.42146763e-03  1.49908243e-03  3.01141911e+01
  3.50594902e+01 -1.69888107e+02 -4.90121155e+01 -4.90762787e+01
 -4.89448051e+01  2.51443504e-04  2.37995249e-04  4.40663745e-04
  3.70482274e-04  3.99386452e-04  2.99093721e-04 -6.01869164e+01
  1.20766139e+00  1.10721254e+00  1.15519094e+00  2.78337270e-01]",[0.70760627]
waterbells i.wav,"[ 2.44949515e-05  7.08938314e-05  5.07400953e-04  1.23540747e+00
  1.16842642e+01 -9.18592453e+01 -2.69806080e+01 -2.93974476e+01
 -2.69304123e+01  1.68820421e-04  6.03257831e-06  2.80884547e-06
  2.21365281e-05  6.16451871e-06  1.08607173e-05  2.21331711e+01
  7.17735052e-01  6.23160660e-01  5.95655143e-01  5.34714162e-01]",[0.59782383]
